date,time,mq2_adc,mq2_rs,mq2_ratio,mq2_ppm,mq135_adc,mq135_rs,mq135_ratio,mq135_ppm,mq7_adc,mq7_rs,mq7_ratio,mq7_ppm,label
2026-04-01,02:30:48,304,249407.89,21.39,0.0,1559,32533.67,2.71,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:30:50,300,253000.0,21.7,0.0,1553,32736.64,2.73,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:30:52,311,243344.05,20.87,0.0,1570,32165.61,2.68,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:30:54,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:30:56,313,241661.34,20.73,0.0,1552,32770.62,2.73,0.17,116,686034.44,62.37,0.0,0
2026-04-01,02:30:58,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:31:00,306,247647.06,21.24,0.0,1568,32232.14,2.69,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:31:02,307,246775.23,21.16,0.0,1555,32668.81,2.72,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:31:04,309,245048.53,21.02,0.0,1573,32066.12,2.67,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:31:06,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:31:08,318,237547.17,20.37,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:31:10,311,243344.05,20.87,0.0,1560,32500.0,2.71,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:31:12,320,235937.48,20.23,0.0,1569,32198.85,2.68,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:31:14,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:16,304,249407.89,21.39,0.0,1557,32601.16,2.72,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:31:18,297,255757.58,21.93,0.0,1534,33389.83,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:31:20,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:22,304,249407.89,21.39,0.0,1561,32466.37,2.71,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:31:24,307,246775.23,21.16,0.0,1532,33459.53,2.79,0.17,118,674067.81,61.28,0.0,0
2026-04-01,02:31:26,319,236739.83,20.3,0.0,1554,32702.71,2.73,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:31:28,301,252093.03,21.62,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:30,305,248524.59,21.31,0.0,1555,32668.81,2.72,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:31:32,300,253000.0,21.7,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:34,320,235937.48,20.23,0.0,1535,33355.05,2.78,0.17,118,674067.81,61.28,0.0,0
2026-04-01,02:31:36,310,244193.55,20.94,0.0,1553,32736.64,2.73,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:31:38,307,246775.23,21.16,0.0,1566,32298.85,2.69,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:31:40,304,249407.89,21.39,0.0,1533,33424.66,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:42,305,248524.59,21.31,0.0,1561,32466.37,2.71,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:31:44,304,249407.89,21.39,0.0,1531,33494.45,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:46,298,254832.22,21.86,0.0,1535,33355.05,2.78,0.17,111,717837.81,65.26,0.0,0
2026-04-01,02:31:48,299,253913.03,21.78,0.0,1554,32702.71,2.73,0.18,111,717837.81,65.26,0.0,0
2026-04-01,02:31:50,299,253913.03,21.78,0.0,1555,32668.81,2.72,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:31:52,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:31:54,296,256689.19,22.01,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:31:56,304,249407.89,21.39,0.0,1571,32132.4,2.68,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:31:58,298,254832.22,21.86,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:32:00,313,241661.34,20.73,0.0,1568,32232.14,2.69,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:32:02,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:32:04,315,239999.98,20.58,0.0,1574,32033.04,2.67,0.18,119,668235.31,60.75,0.0,0
2026-04-01,02:32:06,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:32:08,302,251192.05,21.54,0.0,1569,32198.85,2.68,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:32:10,308,245909.09,21.09,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:32:12,307,246775.23,21.16,0.0,1553,32736.64,2.73,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:32:14,309,245048.53,21.02,0.0,1557,32601.16,2.72,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:32:16,304,249407.89,21.39,0.0,1559,32533.67,2.71,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:32:18,320,235937.48,20.23,0.0,1554,32702.71,2.73,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:32:20,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:32:22,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:32:24,303,250297.03,21.47,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:32:26,307,246775.23,21.16,0.0,1569,32198.85,2.68,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:32:28,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:32:30,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:32:32,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,118,674067.81,61.28,0.0,0
2026-04-01,02:32:34,320,235937.48,20.23,0.0,1554,32702.71,2.73,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:32:36,305,248524.59,21.31,0.0,1555,32668.81,2.72,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:32:38,304,249407.89,21.39,0.0,1557,32601.16,2.72,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:32:40,308,245909.09,21.09,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:32:42,310,244193.55,20.94,0.0,1555,32668.81,2.72,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:32:44,314,240828.03,20.65,0.0,1534,33389.83,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:32:46,306,247647.06,21.24,0.0,1569,32198.85,2.68,0.18,122,651311.5,59.21,0.0,0
2026-04-01,02:32:48,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:32:50,305,248524.59,21.31,0.0,1563,32399.23,2.7,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:32:52,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:32:54,299,253913.03,21.78,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:32:56,310,244193.55,20.94,0.0,1555,32668.81,2.72,0.18,119,668235.31,60.75,0.0,0
2026-04-01,02:32:58,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:00,306,247647.06,21.24,0.0,1533,33424.66,2.79,0.17,111,717837.81,65.26,0.0,0
2026-04-01,02:33:02,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,105,760000.0,69.09,0.0,0
2026-04-01,02:33:04,307,246775.23,21.16,0.0,1535,33355.05,2.78,0.17,116,686034.44,62.37,0.0,0
2026-04-01,02:33:06,306,247647.06,21.24,0.0,1553,32736.64,2.73,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:33:08,318,237547.17,20.37,0.0,1567,32265.47,2.69,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:33:10,302,251192.05,21.54,0.0,1527,33634.58,2.8,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:33:12,310,244193.55,20.94,0.0,1563,32399.23,2.7,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:33:14,316,239177.2,20.51,0.0,1552,32770.62,2.73,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:33:16,317,238359.63,20.44,0.0,1561,32466.37,2.71,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:33:18,307,246775.23,21.16,0.0,1529,33564.42,2.8,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:33:20,306,247647.06,21.24,0.0,1573,32066.12,2.67,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:33:22,312,242500.0,20.8,0.0,1529,33564.42,2.8,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:33:24,295,257627.13,22.09,0.0,1529,33564.42,2.8,0.17,116,686034.44,62.37,0.0,0
2026-04-01,02:33:26,303,250297.03,21.47,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:33:28,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:33:30,311,243344.05,20.87,0.0,1553,32736.64,2.73,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:32,310,244193.55,20.94,0.0,1534,33389.83,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:34,317,238359.63,20.44,0.0,1566,32298.85,2.69,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:33:36,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:33:38,320,235937.48,20.23,0.0,1567,32265.47,2.69,0.18,120,662500.0,60.23,0.0,0
2026-04-01,02:33:40,317,238359.63,20.44,0.0,1527,33634.58,2.8,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:42,309,245048.53,21.02,0.0,1553,32736.64,2.73,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:44,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:46,320,235937.48,20.23,0.0,1570,32165.61,2.68,0.18,121,656859.5,59.71,0.0,0
2026-04-01,02:33:48,304,249407.89,21.39,0.0,1533,33424.66,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:33:50,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,119,668235.31,60.75,0.0,0
2026-04-01,02:33:52,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:33:54,315,239999.98,20.58,0.0,1555,32668.81,2.72,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:33:56,304,249407.89,21.39,0.0,1554,32702.71,2.73,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:33:58,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:34:00,311,243344.05,20.87,0.0,1553,32736.64,2.73,0.17,123,645853.69,58.71,0.0,0
2026-04-01,02:34:02,308,245909.09,21.09,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:34:04,320,235937.48,20.23,0.0,1557,32601.16,2.72,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:34:06,307,246775.23,21.16,0.0,1534,33389.83,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:34:08,317,238359.63,20.44,0.0,1565,32332.27,2.69,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:34:10,313,241661.34,20.73,0.0,1535,33355.05,2.78,0.17,111,717837.81,65.26,0.0,0
2026-04-01,02:34:12,308,245909.09,21.09,0.0,1558,32567.39,2.71,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:34:14,304,249407.89,21.39,0.0,1530,33529.41,2.79,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:34:16,315,239999.98,20.58,0.0,1569,32198.85,2.68,0.18,119,668235.31,60.75,0.0,0
2026-04-01,02:34:18,298,254832.22,21.86,0.0,1530,33529.41,2.79,0.17,110,724545.44,65.87,0.0,0
2026-04-01,02:34:20,309,245048.53,21.02,0.0,1561,32466.37,2.71,0.18,122,651311.5,59.21,0.0,0
2026-04-01,02:34:22,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,109,731376.13,66.49,0.0,0
2026-04-01,02:34:24,315,239999.98,20.58,0.0,1569,32198.85,2.68,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:34:26,318,237547.17,20.37,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:34:28,313,241661.34,20.73,0.0,1562,32432.78,2.7,0.18,121,656859.5,59.71,0.0,0
2026-04-01,02:34:30,307,246775.23,21.16,0.0,1535,33355.05,2.78,0.17,118,674067.81,61.28,0.0,0
2026-04-01,02:34:32,312,242500.0,20.8,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:34:34,313,241661.34,20.73,0.0,1535,33355.05,2.78,0.17,116,686034.44,62.37,0.0,0
2026-04-01,02:34:36,304,249407.89,21.39,0.0,1531,33494.45,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:34:38,311,243344.05,20.87,0.0,1554,32702.71,2.73,0.18,116,686034.44,62.37,0.0,0
2026-04-01,02:34:40,305,248524.59,21.31,0.0,1554,32702.71,2.73,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:34:42,316,239177.2,20.51,0.0,1563,32399.23,2.7,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:34:44,304,249407.89,21.39,0.0,1534,33389.83,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:34:46,307,246775.23,21.16,0.0,1552,32770.62,2.73,0.17,118,674067.81,61.28,0.0,0
2026-04-01,02:34:48,313,241661.34,20.73,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:34:50,311,243344.05,20.87,0.0,1563,32399.23,2.7,0.18,123,645853.69,58.71,0.0,0
2026-04-01,02:34:52,305,248524.59,21.31,0.0,1533,33424.66,2.79,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:34:54,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:34:56,302,251192.05,21.54,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:34:58,309,245048.53,21.02,0.0,1573,32066.12,2.67,0.18,121,656859.5,59.71,0.0,0
2026-04-01,02:35:00,304,249407.89,21.39,0.0,1533,33424.66,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:02,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:04,308,245909.09,21.09,0.0,1532,33459.53,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:06,299,253913.03,21.78,0.0,1520,33881.58,2.82,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:35:08,304,249407.89,21.39,0.0,1532,33459.53,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:10,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:35:12,305,248524.59,21.31,0.0,1575,32000.0,2.67,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:35:14,305,248524.59,21.31,0.0,1533,33424.66,2.79,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:35:16,307,246775.23,21.16,0.0,1570,32165.61,2.68,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:35:18,305,248524.59,21.31,0.0,1530,33529.41,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:20,317,238359.63,20.44,0.0,1571,32132.4,2.68,0.18,122,651311.5,59.21,0.0,0
2026-04-01,02:35:22,304,249407.89,21.39,0.0,1532,33459.53,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:24,318,237547.17,20.37,0.0,1559,32533.67,2.71,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:35:26,303,250297.03,21.47,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:28,316,239177.2,20.51,0.0,1563,32399.23,2.7,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:35:30,306,247647.06,21.24,0.0,1526,33669.72,2.81,0.16,116,686034.44,62.37,0.0,0
2026-04-01,02:35:32,318,237547.17,20.37,0.0,1559,32533.67,2.71,0.18,121,656859.5,59.71,0.0,0
2026-04-01,02:35:34,318,237547.17,20.37,0.0,1556,32634.96,2.72,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:35:36,303,250297.03,21.47,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:38,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:40,313,241661.34,20.73,0.0,1534,33389.83,2.78,0.17,110,724545.44,65.87,0.0,0
2026-04-01,02:35:42,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:44,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:46,316,239177.2,20.51,0.0,1561,32466.37,2.71,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:35:48,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,111,717837.81,65.26,0.0,0
2026-04-01,02:35:50,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:35:52,303,250297.03,21.47,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:35:54,320,235937.48,20.23,0.0,1561,32466.37,2.71,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:35:56,304,249407.89,21.39,0.0,1527,33634.58,2.8,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:35:58,307,246775.23,21.16,0.0,1565,32332.27,2.69,0.18,119,668235.31,60.75,0.0,0
2026-04-01,02:36:00,306,247647.06,21.24,0.0,1522,33810.77,2.82,0.16,113,704778.75,64.07,0.0,0
2026-04-01,02:36:02,320,235937.48,20.23,0.0,1554,32702.71,2.73,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:36:04,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:36:06,309,245048.53,21.02,0.0,1564,32365.73,2.7,0.18,125,635200.0,57.75,0.0,0
2026-04-01,02:36:08,310,244193.55,20.94,0.0,1562,32432.78,2.7,0.18,118,674067.81,61.28,0.0,0
2026-04-01,02:36:10,313,241661.34,20.73,0.0,1556,32634.96,2.72,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:36:12,314,240828.03,20.65,0.0,1576,31967.01,2.66,0.18,117,680000.0,61.82,0.0,0
2026-04-01,02:36:14,307,246775.23,21.16,0.0,1563,32399.23,2.7,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:36:16,324,232777.78,19.96,0.0,1567,32265.47,2.69,0.18,119,668235.31,60.75,0.0,0
2026-04-01,02:36:18,318,237547.17,20.37,0.0,1571,32132.4,2.68,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:36:20,311,243344.05,20.87,0.0,1581,31802.65,2.65,0.19,116,686034.44,62.37,0.0,0
2026-04-01,02:36:22,307,246775.23,21.16,0.0,1535,33355.05,2.78,0.17,110,724545.44,65.87,0.0,0
2026-04-01,02:36:24,314,240828.03,20.65,0.0,1557,32601.16,2.72,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:36:26,299,253913.03,21.78,0.0,1523,33775.44,2.81,0.16,109,731376.13,66.49,0.0,0
2026-04-01,02:36:28,311,243344.05,20.87,0.0,1564,32365.73,2.7,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:36:30,315,239999.98,20.58,0.0,1533,33424.66,2.79,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:36:32,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:36:34,304,249407.89,21.39,0.0,1530,33529.41,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:36:36,304,249407.89,21.39,0.0,1556,32634.96,2.72,0.18,116,686034.44,62.37,0.0,0
2026-04-01,02:36:38,309,245048.53,21.02,0.0,1525,33704.92,2.81,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:36:40,309,245048.53,21.02,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:36:42,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:36:44,310,244193.55,20.94,0.0,1534,33389.83,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:36:46,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:36:48,306,247647.06,21.24,0.0,1521,33846.15,2.82,0.16,113,704778.75,64.07,0.0,0
2026-04-01,02:36:50,315,239999.98,20.58,0.0,1561,32466.37,2.71,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:36:52,301,252093.03,21.62,0.0,1524,33740.16,2.81,0.16,114,698421.06,63.49,0.0,0
2026-04-01,02:36:54,309,245048.53,21.02,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:36:56,310,244193.55,20.94,0.0,1521,33846.15,2.82,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:36:58,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:37:00,311,243344.05,20.87,0.0,1527,33634.58,2.8,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:02,315,239999.98,20.58,0.0,1559,32533.67,2.71,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:37:04,304,249407.89,21.39,0.0,1527,33634.58,2.8,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:06,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:37:08,299,253913.03,21.78,0.0,1535,33355.05,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:37:10,315,239999.98,20.58,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:12,313,241661.34,20.73,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:14,303,250297.03,21.47,0.0,1520,33881.58,2.82,0.16,113,704778.75,64.07,0.0,0
2026-04-01,02:37:16,302,251192.05,21.54,0.0,1521,33846.15,2.82,0.16,113,704778.75,64.07,0.0,0
2026-04-01,02:37:18,300,253000.0,21.7,0.0,1531,33494.45,2.79,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:20,315,239999.98,20.58,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:37:22,304,249407.89,21.39,0.0,1565,32332.27,2.69,0.18,112,711250.0,64.66,0.0,0
2026-04-01,02:37:24,315,239999.98,20.58,0.0,1535,33355.05,2.78,0.17,119,668235.31,60.75,0.0,0
2026-04-01,02:37:26,308,245909.09,21.09,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:28,313,241661.34,20.73,0.0,1555,32668.81,2.72,0.18,115,692173.87,62.92,0.0,0
2026-04-01,02:37:30,314,240828.03,20.65,0.0,1527,33634.58,2.8,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:32,304,249407.89,21.39,0.0,1562,32432.78,2.7,0.18,114,698421.06,63.49,0.0,0
2026-04-01,02:37:34,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:36,310,244193.55,20.94,0.0,1535,33355.05,2.78,0.17,117,680000.0,61.82,0.0,0
2026-04-01,02:37:38,308,245909.09,21.09,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:40,315,239999.98,20.58,0.0,1563,32399.23,2.7,0.18,113,704778.75,64.07,0.0,0
2026-04-01,02:37:42,309,245048.53,21.02,0.0,1525,33704.92,2.81,0.16,110,724545.44,65.87,0.0,0
2026-04-01,02:37:44,320,235937.48,20.23,0.0,1553,32736.64,2.73,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:46,301,252093.03,21.62,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:37:48,306,247647.06,21.24,0.0,1522,33810.77,2.82,0.16,106,752641.56,68.42,0.0,0
2026-04-01,02:37:50,305,248524.59,21.31,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:52,304,249407.89,21.39,0.0,1525,33704.92,2.81,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:37:54,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,114,698421.06,63.49,0.0,0
2026-04-01,02:37:56,314,240828.03,20.65,0.0,1525,33704.92,2.81,0.16,111,717837.81,65.26,0.0,0
2026-04-01,02:37:58,314,240828.03,20.65,0.0,1557,32601.16,2.72,0.18,116,686034.44,62.37,0.0,0
2026-04-01,02:38:00,301,252093.03,21.62,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:02,318,237547.17,20.37,0.0,1535,33355.05,2.78,0.17,115,692173.87,62.92,0.0,0
2026-04-01,02:38:04,311,243344.05,20.87,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:06,317,238359.63,20.44,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:08,309,245048.53,21.02,0.0,1534,33389.83,2.78,0.17,113,704778.75,64.07,0.0,0
2026-04-01,02:38:10,306,247647.06,21.24,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:12,301,252093.03,21.62,0.0,1522,33810.77,2.82,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:38:14,315,239999.98,20.58,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:16,310,244193.55,20.94,0.0,1531,33494.45,2.79,0.17,112,711250.0,64.66,0.0,0
2026-04-01,02:38:18,304,249407.89,21.39,0.0,1523,33775.44,2.81,0.16,112,711250.0,64.66,0.0,0
2026-04-01,02:38:20,304,249407.89,21.39,0.0,1535,33355.05,2.78,0.17,112,711250.0,64.66,0.0,0
